Costs Multiplier,Fee Regime,Number of Offers,Baseline Specification,Comparison Specification,Baseline OptionSetName,Comparison OptionSetName,Baseline Exploitability,Comparison Exploitability,Difference (Comparison - Baseline) Exploitability,Baseline Calculation Time,Comparison Calculation Time,Difference (Comparison - Baseline) Calculation Time,Baseline P Files,Comparison P Files,Difference (Comparison - Baseline) P Files,Baseline D Answers,Comparison D Answers,Difference (Comparison - Baseline) D Answers,Baseline P Offer,Comparison P Offer,Difference (Comparison - Baseline) P Offer,Baseline D Offer,Comparison D Offer,Difference (Comparison - Baseline) D Offer,Baseline Trial,Comparison Trial,Difference (Comparison - Baseline) Trial,Baseline P Win Probability,Comparison P Win Probability,Difference (Comparison - Baseline) P Win Probability,Baseline P Wealth,Comparison P Wealth,Difference (Comparison - Baseline) P Wealth,Baseline D Wealth,Comparison D Wealth,Difference (Comparison - Baseline) D Wealth,Baseline Total Wealth,Comparison Total Wealth,Difference (Comparison - Baseline) Total Wealth,Baseline Wealth Loss,Comparison Wealth Loss,Difference (Comparison - Baseline) Wealth Loss,Baseline P Welfare,Comparison P Welfare,Difference (Comparison - Baseline) P Welfare,Baseline D Welfare,Comparison D Welfare,Difference (Comparison - Baseline) D Welfare,Baseline Pre-Dispute Social Welfare Loss,Comparison Pre-Dispute Social Welfare Loss,Difference (Comparison - Baseline) Pre-Dispute Social Welfare Loss,Baseline Social Welfare Loss,Comparison Social Welfare Loss,Difference (Comparison - Baseline) Social Welfare Loss,Baseline Opportunity Cost,Comparison Opportunity Cost,Difference (Comparison - Baseline) Opportunity Cost,Baseline Harm Cost,Comparison Harm Cost,Difference (Comparison - Baseline) Harm Cost,Baseline Truly Liable Harm Cost,Comparison Truly Liable Harm Cost,Difference (Comparison - Baseline) Truly Liable Harm Cost,Baseline Truly Not Liable Harm Cost,Comparison Truly Not Liable Harm Cost,Difference (Comparison - Baseline) Truly Not Liable Harm Cost,Baseline Expenditures,Comparison Expenditures,Difference (Comparison - Baseline) Expenditures,Baseline Defendant Excess Net Monetary Burden,Comparison Defendant Excess Net Monetary Burden,Difference (Comparison - Baseline) Defendant Excess Net Monetary Burden,Baseline Plaintiff Net Recovery Shortfall,Comparison Plaintiff Net Recovery Shortfall,Difference (Comparison - Baseline) Plaintiff Net Recovery Shortfall,Baseline Value If Settled,Comparison Value If Settled,Difference (Comparison - Baseline) Value If Settled,Baseline No Suit,Comparison No Suit,Difference (Comparison - Baseline) No Suit,Baseline No Answer,Comparison No Answer,Difference (Comparison - Baseline) No Answer,Baseline Settles,Comparison Settles,Difference (Comparison - Baseline) Settles,Baseline P Abandons,Comparison P Abandons,Difference (Comparison - Baseline) P Abandons,Baseline D Defaults,Comparison D Defaults,Difference (Comparison - Baseline) D Defaults,Baseline Mutual Give-Up Probability Before 50/50 Allocation,Comparison Mutual Give-Up Probability Before 50/50 Allocation,Difference (Comparison - Baseline) Mutual Give-Up Probability Before 50/50 Allocation,Baseline P Loses,Comparison P Loses,Difference (Comparison - Baseline) P Loses,Baseline P Wins,Comparison P Wins,Difference (Comparison - Baseline) P Wins,Baseline Appropriation,Comparison Appropriation,Difference (Comparison - Baseline) Appropriation,Baseline Reaches Bargaining,Comparison Reaches Bargaining,Difference (Comparison - Baseline) Reaches Bargaining,Baseline Settlement Unconditional,Comparison Settlement Unconditional,Difference (Comparison - Baseline) Settlement Unconditional,Baseline Settlement Conditional on Reaching Bargaining,Comparison Settlement Conditional on Reaching Bargaining,Difference (Comparison - Baseline) Settlement Conditional on Reaching Bargaining,Baseline Real Litigation Costs,Comparison Real Litigation Costs,Difference (Comparison - Baseline) Real Litigation Costs,Baseline Liability Transfer to Plaintiff,Comparison Liability Transfer to Plaintiff,Difference (Comparison - Baseline) Liability Transfer to Plaintiff,Baseline Fee-Shifting Transfer to Plaintiff,Comparison Fee-Shifting Transfer to Plaintiff,Difference (Comparison - Baseline) Fee-Shifting Transfer to Plaintiff,Baseline Total Net Transfer to Plaintiff,Comparison Total Net Transfer to Plaintiff,Difference (Comparison - Baseline) Total Net Transfer to Plaintiff,Baseline Meritorious-Plaintiff Net Recovery Shortfall,Comparison Meritorious-Plaintiff Net Recovery Shortfall,Difference (Comparison - Baseline) Meritorious-Plaintiff Net Recovery Shortfall,Baseline Nonliable-Defendant Net Burden,Comparison Nonliable-Defendant Net Burden,Difference (Comparison - Baseline) Nonliable-Defendant Net Burden,Baseline Liable-Defendant Excess Net Burden Above Damages,Comparison Liable-Defendant Excess Net Burden Above Damages,Difference (Comparison - Baseline) Liable-Defendant Excess Net Burden Above Damages,Baseline Net Outcome Fidelity Loss,Comparison Net Outcome Fidelity Loss,Difference (Comparison - Baseline) Net Outcome Fidelity Loss
0.5,British,10,Baseline,Moderate symmetric risk aversion,Specification-Baseline__Cost-0.5__Fee-British,Specification-ModerateRiskAversion__Cost-0.5__Fee-British,-1.7760000000000001E-15,-6.2529999999999997E-13,-0.0000000000006235,355,5046,4691,0.91954999999999998,0.82186999999999999,-0.09768,0.636467,0.58607399999999998,-0.050393,0.65636099999999997,0.657551,0.00119,0.050000000000000003,0.17822399999999999,0.128224,0.44122499999999998,0.120924,-0.320301,0.49999500000000002,0.496112,-0.003883,10.4114,10.430300000000001,0.0189000000000004,9.4057200000000005,9.4459499999999998,0.0402299999999993,19.8171,19.876300000000001,0.0592000000000006,0.18288499999999999,0.123734,-0.059151,10.4114,1000.0599999999999,989.6486,9.4057200000000005,999.298,989.89228,0,0,0,0.18288499999999999,0.123734,-0.059151,0,0,0,0,0,0,0,0,0,0,0,0,0.18288499999999999,0.123734,-0.059151,0.22511400000000001,0.18362600000000001,-0.041488,0.17805499999999999,0.17636599999999999,-0.001689,0.050000000000000003,0.31845299999999999,0.268453,0.080449999999999994,0.17813000000000001,0.09768,0.28308299999999997,0.23579600000000001,-0.047287,0.195243,0.26507700000000001,0.069834,0,0.0791073,0.0791073,0,0.1209652,0.1209652,0,0.023104400000000001,0.0231044,0.22061500000000001,0.060932,-0.159683,0.22061,0.059991700000000002,-0.1606183,0,0,0,0.636467,0.586074,-0.050393,0.195243,0.265077,0.069834,0.306760601885094,0.452292713889372,0.145532112004278,0.18288499999999999,0.123734,-0.059151,0.51345515,0.501167465881,-0.0122876841189999,-0.00000075,-0.000141045,-0.000140295,0.5134544,0.501026420881,-0.012427979119,0.356114,0.352737,-0.003377,0.36572,0.330867,-0.034853,0.0845049,0.0363806,-0.0481243,0.403169,0.359992,-0.043177
0.5,British,10,Baseline,Polarized continuous merits,Specification-Baseline__Cost-0.5__Fee-British,Specification-PolarizedContinuousMerits__Cost-0.5__Fee-British,-1.7760000000000001E-15,-1.7760000000000001E-15,0,355,486,131,0.91954999999999998,0.77736000000000005,-0.14219,0.636467,0.482373,-0.154094,0.65636099999999997,0.62937600000000005,-0.0269849999999999,0.050000000000000003,0.10413699999999999,0.054137,0.44122499999999998,0.28312399999999999,-0.158101,0.49999500000000002,0.57262400000000002,0.072629,10.4114,10.4191,0.0076999999999998,9.4057200000000005,9.4439600000000006,0.0382400000000001,19.8171,19.863099999999999,0.0459999999999994,0.18288499999999999,0.13694899999999999,-0.045936,10.4114,10.4191,0.0076999999999998,9.4057200000000005,9.4439600000000006,0.0382400000000001,0,0,0,0.18288499999999999,0.13694899999999999,-0.045936,0,0,0,0,0,0,0,0,0,0,0,0,0.18288499999999999,0.13694899999999999,-0.045936,0.22511400000000001,0.15851799999999999,-0.066596,0.17805499999999999,0.14322499999999999,-0.03483,0.050000000000000003,0.177423,0.127423,0.080449999999999994,0.22264,0.14219,0.28308299999999997,0.294987,0.011904,0.195243,0.19924900000000001,0.004006,0,0,0,0,0,0,0,0,0,0.22061500000000001,0.121001,-0.099614,0.22061,0.16212399999999999,-0.058486,0,0,0,0.636467,0.482373,-0.154094,0.195243,0.199249,0.004006,0.306760601885094,0.413060017869989,0.106299415984895,0.18288499999999999,0.13694899999999999,-0.045936,0.51345515,0.492462355327,-0.020992794673,-0.00000075,0.00616845,0.0061692,0.5134544,0.498630805327,-0.014823594673,0.356114,0.28645,-0.069664,0.36572,0.247222,-0.118498,0.0845049,0.0698137,-0.0146912,0.403169,0.301743,-0.101426
0.5,British,10,Baseline,Truth-conditioned latent merits,Specification-Baseline__Cost-0.5__Fee-British,Specification-TruthConditionedLatentMerits__Cost-0.5__Fee-British,-1.7760000000000001E-15,-2.6650000000000001E-15,-0.0000000000000009,355,349,-6,0.91954999999999998,0.81171000000000004,-0.10784,0.636467,0.52029300000000001,-0.116174,0.65636099999999997,0.71556799999999998,0.059207,0.050000000000000003,0.050000000000000003,0,0.44122499999999998,0.41878399999999999,-0.022441,0.49999500000000002,0.499996,0.000001,10.4114,10.413600000000001,0.0022000000000002,9.4057200000000005,9.4236900000000006,0.01797,19.8171,19.837299999999999,0.0201999999999991,0.18288499999999999,0.162718,-0.020167,10.4114,10.413600000000001,0.0022000000000002,9.4057200000000005,9.4236900000000006,0.01797,0,0,0,0.18288499999999999,0.162718,-0.020167,0,0,0,0,0,0,0,0,0,0,0,0,0.18288499999999999,0.162718,-0.020167,0.22511400000000001,0.17011100000000001,-0.055003,0.17805499999999999,0.133599,-0.044456,0.050000000000000003,0.050000000000000003,0,0.080449999999999994,0.18829000000000001,0.10784,0.28308299999999997,0.29141699999999998,0.008334,0.195243,0.10151,-0.093733,0,0,0,0,0,0,0,0,0,0.22061500000000001,0.209394,-0.011221,0.22061,0.20938999999999999,-0.01122,0,0,0,0.636467,0.520293,-0.116174,0.195243,0.10151,-0.093733,0.306760601885094,0.195101606210347,-0.111658995674747,0.18288499999999999,0.162718,-0.020167,0.51345515,0.5058825,-0.00757265,-0.00000075,-0.0000006,0.00000015,0.5134544,0.5058819,-0.0075725,0.356114,0.267202,-0.088912,0.36572,0.251022,-0.114698,0.0845049,0.0891969,0.004692,0.403169,0.30371,-0.099459
1,American,10,Baseline,All litigation costs avoidable at bargaining,Specification-Baseline__Cost-1__Fee-American,Specification-AllCostsAvoidable__Cost-1__Fee-American,8.8820000000000011E-16,-8.8820000000000011E-16,-0.0000000000000018,221,597,376,0.80894699999999997,1,0.191053,0.43576799999999999,1,0.564232,0.67599399999999998,0.75691399999999998,0.08092,0.050000000000000003,0.243066,0.193066,0.352327,0.28797400000000001,-0.064353,0.43887399999999999,0.499996,0.061122,10.357799999999999,10.413600000000001,0.0558000000000014,9.3498099999999997,9.4136199999999999,0.0638100000000001,19.707599999999999,19.827200000000001,0.119600000000002,0.29240500000000003,0.17278399999999999,-0.119621,10.357799999999999,10.413600000000001,0.0558000000000014,9.3498099999999997,9.4136199999999999,0.0638100000000001,0,0,0,0.29240500000000003,0.17278399999999999,-0.119621,0,0,0,0,0,0,0,0,0,0,0,0,0.29240500000000003,0.17278399999999999,-0.119621,0.24967700000000001,0.21352299999999999,-0.036154,0.21643399999999999,0.18659400000000001,-0.02984,0.050000000000000003,0.49997599999999998,0.449976,0.191053,0,-0.191053,0.37317899999999998,0,-0.373179,0.083440799999999996,0.425456,0.3420152,0,0.1432828,0.1432828,0,0.1432868,0.1432868,0,0.0136916,0.0136916,0.19769999999999999,0.143988,-0.053712,0.15462699999999999,0.143986,-0.010641,0,0,0,0.435768,1,0.564232,0.0834408,0.425456,0.3420152,0.191479870022581,0.425456,0.233976129977419,0.29240500000000003,0.17278399999999999,-0.119621,0.53197804,0.499990589056,-0.031987450944,-0,-0,0,0.53197804,0.499990589056,-0.031987450944,0.432873,0.373193,-0.05968,0.44374,0.37318,-0.07056,0.0556077,0.053862,-0.0017457,0.466111,0.400117,-0.065994
1,American,10,Baseline,All litigation costs sunk before bargaining,Specification-Baseline__Cost-1__Fee-American,Specification-AllCostsSunk__Cost-1__Fee-American,8.8820000000000011E-16,-8.8820000000000011E-16,-0.0000000000000018,221,172,-49,0.80894699999999997,0.71569000000000005,-0.0932569999999999,0.43576799999999999,0.34429399999999999,-0.091474,0.67599399999999998,0.85887599999999997,0.182882,0.050000000000000003,0.097863400000000003,0.0478634,0.352327,0.34429399999999999,-0.008033,0.43887399999999999,0.43179600000000001,-0.007078,10.357799999999999,10.305400000000001,-0.0523999999999987,9.3498099999999997,9.3766499999999997,0.02684,19.707599999999999,19.681999999999999,-0.0256000000000007,0.29240500000000003,0.31799500000000003,0.02559,10.357799999999999,10.305400000000001,-0.0523999999999987,9.3498099999999997,9.3766499999999997,0.02684,0,0,0,0.29240500000000003,0.31799500000000003,0.02559,0,0,0,0,0,0,0,0,0,0,0,0,0.29240500000000003,0.31799500000000003,0.02559,0.24967700000000001,0.23089699999999999,-0.01878,0.21643399999999999,0.259212,0.042778,0.050000000000000003,,,0.191053,0.28431000000000001,0.093257,0.37317899999999998,0.371396,-0.001783,0.083440799999999996,0,-0.0834408,0,0,0,0,0,0,0,0,0,0.19769999999999999,0.195629,-0.002071,0.15462699999999999,0.14866499999999999,-0.005962,0,0,0,0.435768,0.344294,-0.091474,0.0834408,0,-0.0834408,0.191479870022581,0,-0.191479870022581,0.29240500000000003,0.31799500000000003,0.02559,0.53197804,0.520061,-0.01191704,-0,-0,0,0.53197804,0.520061,-0.01191704,0.432873,0.518431,0.085558,0.44374,0.408792,-0.034948,0.0556077,0.0529965,-0.0026112,0.466111,0.490109,0.023998
1,American,10,Baseline,Center-weighted continuous merits,Specification-Baseline__Cost-1__Fee-American,Specification-CenterWeightedContinuousMerits__Cost-1__Fee-American,8.8820000000000011E-16,0,-0.0000000000000009,221,330,109,0.80894699999999997,0.86168999999999996,0.052743,0.43576799999999999,0.62291600000000003,0.187148,0.67599399999999998,0.71531500000000003,0.0393210000000001,0.050000000000000003,0.12634899999999999,0.076349,0.352327,0.542597,0.19027,0.43887399999999999,0.48860799999999999,0.049734,10.357799999999999,10.302,-0.0557999999999996,9.3498099999999997,9.3125,-0.0373099999999997,19.707599999999999,19.6145,-0.0930999999999997,0.29240500000000003,0.38546999999999998,0.093065,10.357799999999999,10.302,-0.0557999999999996,9.3498099999999997,9.3125,-0.0373099999999997,0,0,0,0.29240500000000003,0.38546999999999998,0.093065,0,0,0,0,0,0,0,0,0,0,0,0,0.29240500000000003,0.38546999999999998,0.093065,0.24967700000000001,0.31884600000000002,0.069169,0.21643399999999999,0.27760299999999999,0.061169,0.050000000000000003,0.14999999999999999,0.1,0.191053,0.13830999999999999,-0.052743,0.37317899999999998,0.23877399999999999,-0.134405,0.083440799999999996,0.058524399999999997,-0.0249164,0,0.0217954,0.0217954,0,0,0,0,0,0,0.19769999999999999,0.27748,0.07978,0.15462699999999999,0.26511699999999999,0.11049,0,0,0,0.435768,0.622916,0.187148,0.0834408,0.0585244,-0.0249164,0.191479870022581,0.0939523145977949,-0.0975275554247861,0.29240500000000003,0.38546999999999998,0.093065,0.53197804,0.51266966,-0.01930838,-0,-0,0,0.53197804,0.51266966,-0.01930838,0.432873,0.55521,0.122337,0.44374,0.542804,0.0990639999999999,0.0556077,0.0948842,0.0392765,0.466111,0.596449,0.130338
1,American,10,Baseline,Direct binary-state signals,Specification-Baseline__Cost-1__Fee-American,Specification-DirectBinaryStateSignals__Cost-1__Fee-American,8.8820000000000011E-16,1.7760000000000001E-15,0.0000000000000009,221,247,26,0.80894699999999997,0.79566700000000001,-0.01328,0.43576799999999999,0.42567700000000003,-0.010091,0.67599399999999998,0.53169100000000002,-0.144303,0.050000000000000003,0.050000000000000003,0,0.352327,0.24981800000000001,-0.102509,0.43887399999999999,0.52813299999999996,0.089259,10.357799999999999,10.353899999999999,-0.0038999999999998,9.3498099999999997,9.3879599999999996,0.0381499999999999,19.707599999999999,19.741900000000001,0.0343000000000018,0.29240500000000003,0.25814700000000002,-0.034258,10.357799999999999,10.353899999999999,-0.0038999999999998,9.3498099999999997,9.3879599999999996,0.0381499999999999,0,0,0,0.29240500000000003,0.25814700000000002,-0.034258,0,0,0,0,0,0,0,0,0,0,0,0,0.29240500000000003,0.25814700000000002,-0.034258,0.24967700000000001,0.137127,-0.11255,0.21643399999999999,0.12449300000000001,-0.091941,0.050000000000000003,0.050000000000000003,0,0.191053,0.20433299999999999,0.01328,0.37317899999999998,0.36998999999999999,-0.003189,0.083440799999999996,0.17585899999999999,0.0924182,0,0,0,0,0,0,0,0,0,0.19769999999999999,0.117881,-0.079819,0.15462699999999999,0.131937,-0.02269,0,0,0,0.435768,0.425677,-0.010091,0.0834408,0.175859,0.0924182,0.191479870022581,0.413127794078609,0.221647924056028,0.29240500000000003,0.25814700000000002,-0.034258,0.53197804,0.51071995,-0.02125809,-0,0,0,0.53197804,0.51071995,-0.02125809,0.432873,0.248987,-0.183886,0.44374,0.202149,-0.241591,0.0556077,0.0721039,0.0164962,0.466111,0.26162,-0.204491
1,American,10,Baseline,High noise,Specification-Baseline__Cost-1__Fee-American,Specification-HighNoise__Cost-1__Fee-American,8.8820000000000011E-16,8.8820000000000011E-16,0,221,132,-89,0.80894699999999997,1,0.191053,0.43576799999999999,1,0.564232,0.67599399999999998,0.82234700000000005,0.146353,0.050000000000000003,0.177652,0.127652,0.352327,1,0.647673,0.43887399999999999,0.49999700000000002,0.061123,10.357799999999999,10.199999999999999,-0.1578,9.3498099999999997,9.1999999999999993,-0.14981,19.707599999999999,19.399999999999999,-0.307600000000001,0.29240500000000003,0.59999999999999998,0.307595,10.357799999999999,10.199999999999999,-0.1578,9.3498099999999997,9.1999999999999993,-0.14981,0,0,0,0.29240500000000003,0.59999999999999998,0.307595,0,0,0,0,0,0,0,0,0,0,0,0,0.29240500000000003,0.59999999999999998,0.307595,0.24967700000000001,0.43824299999999999,0.188566,0.21643399999999999,0.34748699999999999,0.131053,0.050000000000000003,,,0.191053,0,-0.191053,0.37317899999999998,0,-0.373179,0.083440799999999996,0,-0.0834408,0,0,0,0,0,0,0,0,0,0.19769999999999999,0.50000299999999998,0.302303,0.15462699999999999,0.49999700000000002,0.34537,0,0,0,0.435768,1,0.564232,0.0834408,0,-0.0834408,0.191479870022581,0,-0.191479870022581,0.29240500000000003,0.59999999999999998,0.307595,0.53197804,0.499997,-0.03198104,-0,-0,0,0.53197804,0.499997,-0.03198104,0.432873,0.694979,0.262106,0.44374,0.694976,0.251236,0.0556077,0.181506,0.1258983,0.466111,0.78573,0.319619
1,American,10,Baseline,Low noise,Specification-Baseline__Cost-1__Fee-American,Specification-LowNoise__Cost-1__Fee-American,8.8820000000000011E-16,5.3290000000000004E-15,0.0000000000000044,221,254,33,0.80894699999999997,0.60011000000000003,-0.208837,0.43576799999999999,0.20522699999999999,-0.230541,0.67599399999999998,0.83604100000000003,0.160047,0.050000000000000003,0.16395899999999999,0.113959,0.352327,0.20522699999999999,-0.1471,0.43887399999999999,0.50000199999999995,0.061128,10.357799999999999,10.3767,0.0189000000000004,9.3498099999999997,9.4409299999999998,0.0911200000000001,19.707599999999999,19.817599999999999,0.109999999999999,0.29240500000000003,0.182369,-0.110036,10.357799999999999,10.3767,0.0189000000000004,9.3498099999999997,9.4409299999999998,0.0911200000000001,0,0,0,0.29240500000000003,0.182369,-0.110036,0,0,0,0,0,0,0,0,0,0,0,0,0.29240500000000003,0.182369,-0.110036,0.24967700000000001,0.17496100000000001,-0.074716,0.21643399999999999,0.20680399999999999,-0.00963,0.050000000000000003,,,0.191053,0.39989000000000002,0.208837,0.37317899999999998,0.39488299999999998,0.021704,0.083440799999999996,0,-0.0834408,0,0,0,0,0,0,0,0,0,0.19769999999999999,0.102613,-0.095087,0.15462699999999999,0.102614,-0.052013,0,0,0,0.435768,0.205227,-0.230541,0.0834408,0,-0.0834408,0.191479870022581,0,-0.191479870022581,0.29240500000000003,0.182369,-0.110036,0.53197804,0.497497,-0.03448104,-0,0,0,0.53197804,0.497497,-0.03448104,0.432873,0.413602,-0.019271,0.44374,0.314866,-0.128874,0.0556077,0.0350601,-0.0205476,0.466111,0.381765,-0.084346
1,American,10,Baseline,Low noise plus moderate risk aversion,Specification-Baseline__Cost-1__Fee-American,Specification-LowNoiseModerateRiskAversion__Cost-1__Fee-American,8.8820000000000011E-16,5.6840000000000001E-14,0.000000000000056,221,4294,4073,0.80894699999999997,0.60011000000000003,-0.208837,0.43576799999999999,0.12007,-0.315698,0.67599399999999998,0.44148900000000002,-0.234505,0.050000000000000003,0.050000000000000003,0,0.352327,0.056432000000000003,-0.295895,0.43887399999999999,0.50000199999999995,0.061128,10.357799999999999,10.413,0.055200000000001,9.3498099999999997,9.4620899999999999,0.11228,19.707599999999999,19.875,0.167400000000001,0.29240500000000003,0.124957,-0.167448,10.357799999999999,1000.0700000000001,989.7122,9.3498099999999997,999.35199999999998,990.00219,0,0,0,0.29240500000000003,0.124957,-0.167448,0,0,0,0,0,0,0,0,0,0,0,0,0.29240500000000003,0.124957,-0.167448,0.24967700000000001,0.15242700000000001,-0.09725,0.21643399999999999,0.188696,-0.027738,0.050000000000000003,0.050000000000000003,0,0.191053,0.39989000000000002,0.208837,0.37317899999999998,0.48004000000000002,0.106861,0.083440799999999996,0.063637600000000002,-0.0198032,0,0,0,0,0,0,0,0,0,0.19769999999999999,0.028216100000000001,-0.1694839,0.15462699999999999,0.0282163,-0.1264107,0,0,0,0.435768,0.12007,-0.315698,0.0834408,0.0636376,-0.0198032,0.191479870022581,0.530004164237528,0.338524294214947,0.29240500000000003,0.124957,-0.167448,0.53197804,0.51143818,-0.0205398600000001,-0,0,0,0.53197804,0.51143818,-0.0205398600000001,0.432873,0.377385,-0.055488,0.44374,0.295566,-0.148174,0.0556077,0.0092927,-0.046315,0.466111,0.341123,-0.124988
1,American,10,Baseline,Mandatory filing and answering,Specification-Baseline__Cost-1__Fee-American,Specification-MandatoryFilingAndAnswering__Cost-1__Fee-American,8.8820000000000011E-16,8.8820000000000011E-16,0,221,178,-43,0.80894699999999997,1,0.191053,0.43576799999999999,1,0.564232,0.67599399999999998,0.69412099999999999,0.018127,0.050000000000000003,0.210309,0.160309,0.352327,0.54156899999999997,0.189242,0.43887399999999999,0.55996400000000002,0.12109,10.357799999999999,10.253500000000001,-0.104299999999999,9.3498099999999997,9.2840699999999998,-0.0657399999999999,19.707599999999999,19.537500000000001,-0.170099999999998,0.29240500000000003,0.46247100000000002,0.170066,10.357799999999999,10.253500000000001,-0.104299999999999,9.3498099999999997,9.2840699999999998,-0.0657399999999999,0,0,0,0.29240500000000003,0.46247100000000002,0.170066,0,0,0,0,0,0,0,0,0,0,0,0,0.29240500000000003,0.46247100000000002,0.170066,0.24967700000000001,0.32684600000000003,0.077169,0.21643399999999999,0.27363199999999999,0.057198,0.050000000000000003,0.395764,0.345764,0.191053,0,-0.191053,0.37317899999999998,0,-0.373179,0.083440799999999996,0.45843099999999998,0.3749902,0,0,0,0,0,0,0,0,0,0.19769999999999999,0.23830999999999999,0.04061,0.15462699999999999,0.303259,0.148632,0,0,0,0.435768,1,0.564232,0.0834408,0.458431,0.3749902,0.191479870022581,0.458431,0.266951129977419,0.29240500000000003,0.46247100000000002,0.170066,0.53197804,0.484689486284,-0.047288553716,-0,0,0,0.53197804,0.484689486284,-0.047288553716,0.432873,0.54727,0.114397,0.44374,0.501727,0.057987,0.0556077,0.15196,0.0963523,0.466111,0.600478,0.134367
1,American,10,Baseline,Mandatory filing and answering; no later exit,Specification-Baseline__Cost-1__Fee-American,Specification-MandatoryFilingAnsweringNoExit__Cost-1__Fee-American,8.8820000000000011E-16,0,-0.0000000000000009,221,38,-183,0.80894699999999997,1,0.191053,0.43576799999999999,1,0.564232,0.67599399999999998,0.65098299999999998,-0.025011,0.050000000000000003,0.424674,0.374674,0.352327,0.34429399999999999,-0.008033,0.43887399999999999,0.43179600000000001,-0.007078,10.357799999999999,10.3127,-0.0450999999999997,9.3498099999999997,9.2840100000000003,-0.0657999999999994,19.707599999999999,19.596699999999998,-0.110900000000001,0.29240500000000003,0.40328799999999998,0.110883,10.357799999999999,10.3127,-0.0450999999999997,9.3498099999999997,9.2840100000000003,-0.0657999999999994,0,0,0,0.29240500000000003,0.40328799999999998,0.110883,0,0,0,0,0,0,0,0,0,0,0,0,0.29240500000000003,0.40328799999999998,0.110883,0.24967700000000001,0.301952,0.052275,0.21643399999999999,0.25591599999999998,0.039482,0.050000000000000003,0.55769100000000005,0.507691,0.191053,0,-0.191053,0.37317899999999998,0,-0.373179,0.083440799999999996,0.65570600000000001,0.5722652,0,0,0,0,0,0,0,0,0,0.19769999999999999,0.195629,-0.002071,0.15462699999999999,0.14866499999999999,-0.005962,0,0,0,0.435768,1,0.564232,0.0834408,0.655706,0.5722652,0.191479870022581,0.655706,0.464226129977419,0.29240500000000003,0.40328799999999998,0.110883,0.53197804,0.514346334846,-0.017631705154,-0,-0,0,0.53197804,0.514346334846,-0.017631705154,0.432873,0.511838,0.078965,0.44374,0.550902,0.107162,0.0556077,0.0529965,-0.0026112,0.466111,0.557868,0.091757
1,American,10,Baseline,Moderate symmetric risk aversion,Specification-Baseline__Cost-1__Fee-American,Specification-ModerateRiskAversion__Cost-1__Fee-American,8.8820000000000011E-16,-5.6840000000000001E-14,-0.0000000000000577,221,1077,856,0.80894699999999997,1,0.191053,0.43576799999999999,1,0.564232,0.67599399999999998,0.49999300000000002,-0.176001,0.050000000000000003,0.49999500000000002,0.449995,0.352327,0.118738,-0.233589,0.43887399999999999,0.499996,0.061122,10.357799999999999,10.3322,-0.025599999999999,9.3498099999999997,9.3322000000000003,-0.0176099999999995,19.707599999999999,19.664400000000001,-0.0431999999999988,0.29240500000000003,0.335621,0.043216,10.357799999999999,1000.0599999999999,989.7022,9.3498099999999997,999.28099999999995,989.93119,0,0,0,0.29240500000000003,0.335621,0.043216,0,0,0,0,0,0,0,0,0,0,0,0,0.29240500000000003,0.335621,0.043216,0.24967700000000001,0.26650400000000002,0.016827,0.21643399999999999,0.25578699999999999,0.039353,0.050000000000000003,0.49999300000000002,0.449993,0.191053,0,-0.191053,0.37317899999999998,0,-0.373179,0.083440799999999996,0.88126199999999999,0.7978212,0,0,0,0,0,0,0,0,0,0.19769999999999999,0.059369499999999999,-0.1383305,0.15462699999999999,0.059368600000000001,-0.0952584,0,0,0,0.435768,1,0.564232,0.0834408,0.881262,0.7978212,0.191479870022581,0.881262,0.689782129977419,0.29240500000000003,0.335621,0.043216,0.53197804,0.499993431166,-0.0319846088340001,-0,-0,0,0.53197804,0.499993431166,-0.0319846088340001,0.432873,0.511581,0.0787079999999999,0.44374,0.511572,0.067832,0.0556077,0.0214296,-0.0341781,0.466111,0.522291,0.05618
